unix,open,high,low,close,volume_btc,volume_usd
1636326000000,62847.97,63324.14,62795.96,63324.14,33.53169003,2123365.434
1636322400000,62874.1,63049.26,62818.6,62847.97,16.70815381,1050073.55
1636318800000,62690.91,63103.79,62690.91,62874.1,40.30103807,2533891.497
1636315200000,62314.08,62877.64,62233.01,62690.91,31.21118449,1956657.558
1636311600000,62491.16,62562.21,62212.95,62314.08,16.73503025,1042828.014
1636308000000,62506.11,62542.0,62142.16,62491.16,40.08298716,2504832.364
1636304400000,62093.08,62511.0,62093.08,62506.11,19.78194162,1236492.219
1636300800000,61991.76,62292.0,61991.76,62093.08,27.1964413,1688710.805
1636297200000,61835.32,62001.42,61755.09,61991.76,11.52186856,714260.9102
1636293600000,61891.6,62051.96,61830.77,61835.32,19.70577606,1218512.969
1636290000000,61811.44,62174.99,61811.44,61891.6,37.41479804,2315661.715
1636286400000,61938.03,62174.61,61793.81,61811.44,15.51176114,958804.293
1636282800000,61982.53,61988.27,61652.76,61938.03,22.47912468,1392312.699
1636279200000,61988.05,62376.25,61862.28,61982.53,21.46262311,1330307.681
1636275600000,61730.13,62045.71,61537.32,61988.05,20.74244404,1285783.658
1636272000000,61820.41,61868.59,61686.44,61730.13,7.70893501,475873.5603
1636268400000,61881.18,61965.08,61771.57,61820.41,16.39424134,1013498.721
1636264800000,62003.2,62107.6,61839.72,61881.18,9.770340779,604600.2164
1636261200000,62231.74,62234.3,61976.78,62003.2,18.80195462,1165781.353
1636257600000,62199.69,62337.12,62174.78,62231.74,35.83875373,2230308.004
1636254000000,61991.37,62229.98,61968.3,62199.69,13.31322153,828078.2522
1636250400000,61901.1,62177.27,61771.0,61991.37,15.55253799,964123.1372
1636246800000,61957.55,62338.16,61851.62,61901.1,74.51994917,4612866.826
1636243200000,61557.0,61958.27,61406.44,61957.55,59.63328774,3694732.407
1636239600000,61424.83,61557.0,61351.88,61557.0,6.177913537,380293.8236
1636236000000,61462.72,61539.51,61358.0,61424.83,10.97316316,674024.6819
1636232400000,61200.46,61564.51,61188.23,61462.72,18.10498438,1112781.585
1636228800000,61223.98,61450.0,61154.43,61200.46,42.47977009,2599781.47
1636225200000,60796.05,61227.23,60796.05,61223.98,23.49024811,1438166.48
1636221600000,60746.74,60900.0,60745.92,60796.05,10.9717531,667039.25
1636218000000,60667.81,60916.77,60655.59,60746.74,24.49605562,1488055.522
1636214400000,60719.73,60888.56,60484.0,60667.81,27.00029799,1638048.948
1636210800000,60667.58,60804.86,60640.11,60719.73,20.95761173,1272540.526
1636207200000,60595.93,60783.46,60385.08,60667.58,34.51550342,2093972.065
1636203600000,60312.85,60728.0,60297.16,60595.93,62.14935002,3765997.663
1636200000000,60393.49,60665.81,60120.0,60312.85,34.96627559,2108915.735
1636196400000,60540.7,60666.99,60164.29,60393.49,64.52182804,3896698.376
1636192800000,60985.72,61040.88,60513.64,60540.7,24.45827575,1480721.135
1636189200000,61051.43,61184.69,60912.02,60985.72,4.671197889,284876.3665
1636185600000,60847.68,61367.92,60796.98,61051.43,55.44924143,3385255.482
1636182000000,61303.58,61326.68,60597.82,60847.68,71.5634181,4354467.964
1636178400000,61501.55,61588.14,61228.7,61303.58,9.458642149,579848.6257
1636174800000,61293.04,61530.2,61259.44,61501.55,15.48912884,952605.4321
1636171200000,61172.03,61321.69,61053.79,61293.04,33.46972363,2051461.109
1636167600000,61039.0,61194.6,60984.97,61172.03,17.32850951,1060020.103
1636164000000,61232.51,61292.32,60963.0,61039.0,20.88433063,1274758.657
1636160400000,61245.85,61347.56,61028.94,61232.51,24.57356729,1504701.205
1636156800000,61020.37,61350.0,60880.15,61245.85,26.32226765,1612129.656
1636153200000,61137.63,61139.0,60869.01,61020.37,40.48686139,2470523.262
1636149600000,61109.36,61360.0,61061.08,61137.63,24.33185177,1487591.751
1636146000000,60970.81,61244.84,60956.29,61109.36,21.69533128,1325787.81
1636142400000,61160.12,61160.12,60777.3,60970.81,45.59527489,2779980.842
1636138800000,61236.97,61236.97,60868.59,61160.12,50.1009222,3064178.414
1636135200000,61013.0,61500.36,60951.4,61236.97,83.54159686,5115834.261
1636131600000,60913.62,61127.85,60827.35,61013.0,73.39321252,4477940.075
1636128000000,60837.67,61063.37,60793.86,60913.62,60.76358908,3701330.175
1636124400000,61321.49,61367.08,60804.04,60837.67,87.57936412,5328124.453
1636120800000,61831.63,64000.0,61262.03,61321.49,185.9532155,11402928.24
1636117200000,61578.24,61964.85,61512.31,61831.63,42.8428341,2649042.266
1636113600000,61309.05,61589.06,61219.94,61578.24,19.02628048,1171604.866
1636110000000,61623.0,61844.85,61254.07,61309.05,41.42027218,2539437.538
1636106400000,61743.63,61830.48,61513.33,61623.0,8.248996894,508327.9356
1636102800000,62208.07,62255.63,61583.76,61743.63,55.63256353,3434956.418
1636099200000,62193.35,62243.05,61991.14,62208.07,17.52362339,1090110.79
1636095600000,62225.55,62511.85,62167.0,62193.35,22.58812657,1404831.262
1636092000000,62228.47,62605.19,62198.72,62225.55,12.78906306,795806.4832
1636088400000,62145.73,62228.47,61942.09,62228.47,27.2183456,1693756.002
1636084800000,62249.6,62335.38,62118.12,62145.73,34.07472706,2117598.788
1636081200000,61692.98,62350.0,61685.79,62249.6,33.20846719,2067213.799
1636077600000,61808.94,61964.85,61692.98,61692.98,37.9084345,2338684.291
1636074000000,60913.09,61850.47,60897.15,61808.94,42.70455894,2639523.521
1636070400000,61452.63,61526.65,60871.82,60913.09,26.89938221,1638524.49
1636066800000,61175.36,61533.2,61145.34,61452.63,40.97999726,2518328.609
1636063200000,61442.74,61442.74,61055.45,61175.36,26.65092052,1630379.657
1636059600000,61388.71,61498.22,61212.18,61442.74,16.29597817,1001269.55
1636056000000,61264.13,61589.06,61104.06,61388.71,31.64427255,1942601.071
1636052400000,60770.51,61313.96,60724.16,61264.13,41.00267806,2511993.399
1636048800000,60907.97,61439.43,60757.83,60770.51,69.46689351,4221538.547
1636045200000,61211.3,61309.8,60799.25,60907.97,55.61930835,3387659.164
1636041600000,61077.78,61368.18,60900.0,61211.3,84.36852647,5164307.184
1636038000000,61825.14,61874.35,60838.0,61077.78,117.5671262,7180739.07
1636034400000,62158.7,62432.28,61721.72,61825.14,55.12130456,3407882.371
1636030800000,61922.0,62237.9,61630.12,62158.7,60.0031944,3729720.56
1636027200000,61500.0,61938.54,61353.07,61922.0,26.55095184,1644088.04
1636023600000,61952.48,62014.0,61322.14,61500.0,28.09802452,1728028.508
1636020000000,61841.23,62029.47,61678.18,61952.48,49.74741673,3081975.84
1636016400000,61661.2,61871.43,61379.53,61841.23,39.70284673,2455272.876
1636012800000,61900.0,62334.06,61615.27,61661.2,52.51834932,3238344.441
1636009200000,62476.2,62684.21,61900.0,61900.0,51.05361376,3160218.692
1636005600000,62401.76,62685.72,62399.58,62476.2,14.30290313,893591.0363
1636002000000,62717.08,62782.32,62394.22,62401.76,11.04568484,689270.1746
1635998400000,62469.83,62858.83,62469.83,62717.08,23.75551432,1489876.492
1635994800000,62586.2,62626.2,62319.8,62469.83,18.53400487,1157816.133
1635991200000,62366.97,62586.2,62254.97,62586.2,14.45186899,904487.5629
1635987600000,62855.18,62871.52,62338.61,62366.97,32.01333647,1996574.795
1635984000000,62939.34,63154.0,62789.39,62855.18,21.62657419,1359342.213
1635980400000,62801.27,63168.1,62801.27,62939.34,24.90080914,1567240.493
1635976800000,63134.12,63207.92,62781.69,62801.27,31.97237312,2007905.637
1635973200000,62786.76,63287.45,62765.77,63134.12,31.79412864,2007294.333
1635969600000,62862.5,63046.47,62742.1,62786.76,53.74503752,3374476.772
1635966000000,63170.58,63362.05,62840.54,62862.5,95.04789422,5974948.25
1635962400000,62501.12,63259.65,60110.0,63170.58,585.9210943,37012975.36
1635958800000,62162.06,62693.49,62106.44,62501.12,32.84096856,2052597.317
1635955200000,62246.51,62559.12,62030.69,62162.06,57.05622935,3546732.752
1635951600000,62013.01,62266.62,61708.52,62246.51,72.7106895,4525986.661
1635948000000,61874.88,62122.98,61615.91,62013.01,63.82593593,3958038.403
1635944400000,62530.77,62703.55,61713.07,61874.88,106.3937017,6583097.523
1635940800000,63165.69,63198.23,62300.0,62530.77,60.0011066,3751915.397
1635937200000,63177.54,63246.8,62989.0,63165.69,15.66499468,989490.198
1635933600000,63376.25,63468.11,63164.77,63177.54,39.80362156,2514694.893
1635930000000,62987.96,63412.97,62938.76,63376.25,12.65445139,801991.6747
1635926400000,63420.72,63460.72,62929.24,62987.96,18.19852899,1146288.216
1635922800000,62889.86,63547.54,62841.01,63420.72,10.76052657,682440.3427
1635919200000,63093.01,63148.61,62883.81,62889.86,5.622471179,353596.4253
1635915600000,62816.66,63227.34,62816.66,63093.01,24.91672179,1572070.977
1635912000000,63257.57,63257.58,62800.0,62816.66,18.02984562,1132574.682
1635908400000,63200.19,63291.97,63000.0,63257.57,35.02333889,2215491.311
1635904800000,63202.05,63254.27,62803.3,63200.19,30.23682177,1910972.881
1635901200000,63549.48,63549.48,63058.83,63202.05,41.53786649,2625278.315
1635897600000,63258.2,63549.48,62919.54,63549.48,116.8763597,7427431.885
1635894000000,62965.09,63274.83,62662.8,63258.2,128.3818901,8121207.282
1635890400000,63054.53,63216.08,62947.62,62965.09,120.612218,7594359.164
1635886800000,63141.45,63212.67,62962.48,63054.53,100.7338822,6351727.597
1635883200000,63630.67,63630.67,63106.45,63141.45,63.40109463,4003237.046
1635879600000,63279.42,63713.63,63268.72,63630.67,85.99464326,5471896.767
1635876000000,63499.9,63549.8,63265.0,63279.42,45.37398142,2871239.227
1635872400000,63711.31,63820.98,63460.3,63499.9,84.7735214,5383110.131
1635868800000,64058.55,64319.0,63658.3,63711.31,111.7223712,7117978.628
1635865200000,63398.08,64302.03,63369.82,64058.55,136.1114675,8719103.248
1635861600000,63445.03,63974.98,63065.48,63398.08,109.0443313,6913201.241
1635858000000,63070.88,63524.06,63055.57,63445.03,60.08809154,3812290.771
1635854400000,62965.5,63326.02,62965.5,63070.88,39.13557955,2468315.442
1635850800000,63268.34,63391.15,62962.24,62965.5,58.21039238,3665246.461
1635847200000,63129.93,63623.8,63078.06,63268.34,121.6566402,7697013.678
1635843600000,61610.81,63268.03,61523.99,63129.93,136.5612869,8621104.481
1635840000000,61578.55,61805.93,61411.39,61610.81,29.99125956,1847785.795
1635836400000,61811.53,61850.08,61552.07,61578.55,15.11851833,930976.4371
1635832800000,61825.7,61868.84,61627.93,61811.53,24.85768591,1536491.599
1635829200000,61467.23,61830.84,61349.91,61825.7,41.10476722,2541331.007
1635825600000,61133.24,61600.0,61124.5,61467.23,55.35571776,3402562.636
1635822000000,60961.39,61191.62,60850.01,61133.24,53.26299987,3256139.754
1635818400000,61388.74,61482.42,60897.51,60961.39,44.96675851,2741236.102
1635814800000,60989.47,61682.9,60812.34,61388.74,172.5969628,10595510.08
1635811200000,60961.5,61439.63,60668.87,60989.47,55.31312078,3373517.92
1635807600000,61134.96,61221.5,60939.51,60961.5,30.07053872,1833145.146
1635804000000,60782.19,61200.11,60761.29,61134.96,24.85761926,1519669.559
1635800400000,60739.94,60925.29,60455.18,60782.19,28.73626849,1746653.331
1635796800000,61496.9,61498.0,60625.55,60739.94,65.62088543,3985808.644
1635793200000,60594.15,61496.9,60272.06,61496.9,103.6454909,6373876.388
1635789600000,60804.82,60840.77,60548.07,60594.15,54.09906427,3278086.815
1635786000000,61053.16,61088.99,60744.88,60804.82,90.3195993,5491866.978
1635782400000,61585.66,61593.78,61041.59,61053.16,63.26296619,3862403.997
1635778800000,61491.78,61621.55,61426.84,61585.66,49.62677846,3056297.905
1635775200000,61999.17,62028.85,61317.13,61491.78,48.19475474,2963581.255
1635771600000,61896.36,62094.0,61752.71,61999.17,42.11269325,2610952.028
1635768000000,61872.5,62235.86,61681.01,61896.36,78.31872697,4847644.119
1635764400000,62304.41,62490.0,61840.57,61872.5,91.65071143,5670658.643
1635760800000,62000.0,62304.41,61941.21,62304.41,33.52453824,2088726.576
1635757200000,61947.03,62229.62,61886.4,62000.0,37.96248024,2353673.775
1635753600000,62209.0,62418.57,61703.06,61947.03,40.86489201,2531458.691
1635750000000,60763.71,62333.91,60763.71,62209.0,148.3076763,9226072.233
1635746400000,60658.75,60949.73,60333.04,60763.71,15.74708952,956851.5812
1635742800000,60554.92,60883.02,60505.7,60658.75,31.45858789,1908238.618
1635739200000,59947.01,60745.89,59490.18,60554.92,84.03592021,5088788.426
1635735600000,60588.43,60647.73,59731.57,59947.01,69.99891333,4196225.557
1635732000000,61343.49,61439.63,60046.79,60588.43,99.47549312,6027063.952
1635728400000,61618.72,61764.81,61317.13,61343.49,29.81345371,1828861.3
1635724800000,61347.3,61690.93,61172.83,61618.72,18.04246798,1111753.783
1635721200000,61447.36,61673.79,61236.56,61347.3,15.19696142,932292.5511
1635717600000,61460.0,61600.0,61329.72,61447.36,35.05433472,2153996.325
1635714000000,60984.36,61539.4,60924.04,61460.0,60.4827729,3717271.222
1635710400000,60739.26,61098.05,60591.27,60984.36,26.48308927,1615054.25
1635706800000,60751.52,60876.37,60674.97,60739.26,44.26427745,2688579.457
1635703200000,60695.0,60843.33,60450.91,60751.52,33.97968438,2064317.475
1635699600000,60716.51,60944.61,60547.6,60695.0,56.02637891,3400521.068
1635696000000,60534.24,60756.04,60258.45,60716.51,28.75827427,1746102.047
1635692400000,60472.88,60750.69,60370.07,60534.24,24.46703585,1481093.42
1635688800000,60404.65,60758.53,60200.0,60472.88,76.17032915,4606239.174
1635685200000,60328.34,60635.97,60000.0,60404.65,44.04801122,2660704.701
1635681600000,60485.47,60799.71,60086.7,60328.34,83.12281486,5014661.436
1635678000000,60824.13,60916.21,60306.4,60485.47,39.61612877,2396200.168
1635674400000,60708.16,61088.5,60410.92,60824.13,45.26620628,2753277.615
1635670800000,60795.62,60850.02,60569.0,60708.16,27.81952422,1688872.128
1635667200000,61361.32,61427.08,60520.04,60795.62,38.55046963,2343699.702
1635663600000,61337.0,61445.59,61237.23,61361.32,15.98206071,980680.3412
1635660000000,61326.97,61396.97,61096.65,61337.0,23.13447036,1418999.009
1635656400000,61449.36,61482.8,61200.0,61326.97,28.63213641,1755922.171
1635652800000,61719.1,61768.0,61427.22,61449.36,11.26506892,692231.2752
1635649200000,61791.6,61919.39,61609.0,61719.1,25.37040113,1565838.325
1635645600000,62162.37,62302.03,61635.52,61791.6,101.0931158,6246705.377
1635642000000,62394.96,62421.15,62154.36,62162.37,186.1024507,11568569.4
1635638400000,61907.36,62487.97,61907.36,62394.96,61.78874514,3855306.281
1635634800000,61577.09,61919.88,61529.28,61907.36,62.14198293,3847046.108
1635631200000,61613.08,61746.66,61146.01,61577.09,13.47105447,829508.3333
1635627600000,61699.03,61722.9,61539.11,61613.08,3.02926491,186642.3412
1635624000000,61753.71,61978.51,61608.46,61699.03,30.10180089,1857251.916
1635620400000,61588.27,61831.83,61493.26,61753.71,28.1254489,1736850.815
1635616800000,61439.54,61603.03,61398.18,61588.27,27.41143497,1688222.858
1635613200000,61287.31,61587.8,61156.67,61439.54,46.63897718,2865477.304
1635609600000,61392.7,61560.33,61085.87,61287.31,29.95340708,1835763.745
1635606000000,61195.55,61485.97,61195.55,61392.7,70.71265934,4341241.081
1635602400000,61596.0,61708.29,60696.52,61195.55,138.0744436,8449541.516
1635598800000,61658.08,62253.65,61352.79,61596.0,44.81686096,2760539.368
1635595200000,61612.62,61708.68,61419.84,61658.08,48.14206316,2968347.182
1635591600000,61803.63,61994.04,61560.3,61612.62,13.30061709,819485.8663
1635588000000,61437.56,61899.39,61263.0,61803.63,14.72970543,910349.2643
1635584400000,61324.85,61608.79,61256.74,61437.56,12.46029783,765530.2957
1635580800000,61587.81,61703.56,61091.98,61324.85,14.41709521,884126.2009
1635577200000,61796.96,61802.54,61522.66,61587.81,41.15948823,2534922.741
1635573600000,61586.23,61894.98,61423.9,61796.96,13.92262914,860376.1559
1635570000000,61489.89,61679.98,61280.43,61586.23,40.94307568,2521529.676
1635566400000,61669.43,61931.17,61451.92,61489.89,51.02868331,3137748.124
1635562800000,61896.59,61958.92,61608.0,61669.43,23.32166771,1438233.954
1635559200000,62044.6,62059.07,61805.01,61896.59,25.17003651,1557939.43
1635555600000,61932.94,62159.27,61840.79,62044.6,24.75143975,1535693.179
1635552000000,62292.8,62378.66,61772.01,61932.94,27.62591731,1710954.279
1635548400000,62317.81,62426.14,62072.6,62292.8,19.31651892,1203280.05
1635544800000,62373.39,62476.49,62196.85,62317.81,24.90467574,1552004.851
1635541200000,62392.38,62504.94,62163.92,62373.39,22.37885789,1395845.231
1635537600000,62573.1,62717.88,62273.07,62392.38,62.20226096,3880947.102
1635534000000,62070.24,62649.02,61902.52,62573.1,118.3877913,7407891.107
1635530400000,62398.06,62492.06,61962.3,62070.24,72.15097185,4478428.139
1635526800000,62598.28,62665.99,62302.09,62398.06,132.0752227,8241237.672
1635523200000,62312.83,62978.0,62296.57,62598.28,158.73401,9936476.002
1635519600000,61255.89,62515.63,61208.51,62312.83,224.354865,13980186.56
1635516000000,61330.11,61360.35,60995.33,61255.89,390.6665891,23930629.61
1635512400000,60982.98,61370.64,60787.59,61330.11,51.42303525,3153780.408
1635508800000,60966.82,61419.14,60735.26,60982.98,50.46538096,3077529.318
1635505200000,61047.9,61161.2,60556.05,60966.82,21.96871441,1339362.657
1635501600000,60864.4,61047.9,60584.39,61047.9,16.09775182,982733.9434
1635498000000,60932.17,61341.75,60814.15,60864.4,61.18287423,3723858.93
1635494400000,60563.4,60982.37,60422.67,60932.17,37.83562522,2305406.748
1635490800000,61410.68,61410.68,60367.0,60563.4,79.31152514,4803375.622
1635487200000,60990.72,61422.21,60881.35,61410.68,24.77981304,1521745.169
1635483600000,61561.82,61573.84,60708.94,60990.72,53.65711877,3272586.307
1635480000000,61706.36,61716.76,61419.76,61561.82,14.36650846,884428.408
1635476400000,61610.88,61861.69,61520.2,61706.36,25.05598356,1546113.542
1635472800000,61418.89,61741.0,61361.82,61610.88,79.35159256,4888921.447
1635469200000,61374.64,62054.61,61240.21,61418.89,150.2425119,9227728.314
1635465600000,60602.63,61386.26,60181.52,61374.64,124.2416774,7625288.226
1635462000000,60540.29,60821.48,60339.02,60602.63,138.0395802,8365561.605
1635458400000,60722.94,60921.47,60445.31,60540.29,84.42949663,5111386.21
1635454800000,61409.73,61409.73,60485.25,60722.94,90.16858147,5475301.362
1635451200000,61315.7,62508.87,61013.25,61409.73,250.3148176,15371765.36
1635447600000,60164.67,61492.69,59597.84,61315.7,109.8815456,6737463.886
1635444000000,61149.42,61250.0,57500.0,60164.67,1034.511901,62241067.12
1635440400000,61193.48,61306.6,60874.08,61149.42,82.15122479,5023499.748
1635436800000,61184.04,61344.42,61137.59,61193.48,30.68133918,1877497.915
1635433200000,61567.37,61625.05,61052.55,61184.04,74.81125739,4577254.964
1635429600000,61607.27,61668.76,61278.37,61567.37,40.23286313,2477031.571
1635426000000,61150.61,61846.74,60989.03,61607.27,96.58617712,5950410.692
1635422400000,61001.36,61310.19,60911.15,61150.61,55.21319371,3376320.475
1635418800000,61065.53,61123.24,60819.68,61001.36,34.7530441,2119982.954
1635415200000,61065.59,61218.37,60868.86,61065.53,33.7267634,2059542.682
1635411600000,60555.8,61245.38,60444.51,61065.59,76.89369468,4695558.833
1635408000000,59016.2,60686.13,59015.74,60555.8,62.08249003,3759454.85
1635404400000,59064.11,59210.15,58900.71,59016.2,12.82777496,757046.5326
1635400800000,59079.09,59236.48,58735.21,59064.11,58.23052154,3439333.93
1635397200000,58835.32,59183.36,58767.49,59079.09,22.19356462,1311175.602
1635393600000,58884.7,59256.0,58728.71,58835.32,23.17090367,1363267.532
1635390000000,58951.46,59182.98,58761.34,58884.7,34.99733453,2060807.545
1635386400000,58962.13,58972.94,58685.98,58951.46,38.02154744,2241425.733
1635382800000,58321.99,58999.11,58114.41,58962.13,21.54564151,1270376.916
1635379200000,58473.61,58898.06,58246.0,58321.99,36.60477204,2134863.149
1635375600000,58797.11,58921.03,58445.52,58473.61,37.46358814,2190631.242
1635372000000,58831.43,58910.78,58542.3,58797.11,40.1662468,2361659.231
1635368400000,58926.3,59171.9,58779.27,58831.43,103.0184544,6060722.986
1635364800000,59117.02,59649.16,58611.16,58926.3,93.84246333,5529789.147
1635361200000,58774.8,59200.0,58239.55,59117.02,172.3985339,10191687.57
1635357600000,58946.46,59071.44,58752.57,58774.8,47.19356426,2773792.301
1635354000000,58916.13,59200.0,58830.0,58946.46,53.72512673,3166906.034
1635350400000,58856.7,59074.74,58485.2,58916.13,86.32576333,5085979.895
1635346800000,59209.58,59389.8,58793.28,58856.7,73.08779251,4301706.278
1635343200000,59077.37,59478.58,58751.01,59209.58,100.7754442,5966871.725
1635339600000,59060.77,59350.0,58921.15,59077.37,64.60600567,3816752.901
1635336000000,58609.35,59096.05,58306.81,59060.77,83.3945344,4925345.415
1635332400000,58966.83,59206.8,58555.23,58609.35,29.82671691,1748124.491
1635328800000,58957.14,59138.99,58385.8,58966.83,85.44510739,5038427.122
1635325200000,59232.7,59269.38,58649.57,58957.14,37.81438559,2229428.025
1635321600000,59969.72,59973.22,58100.0,59232.7,470.6636994,27878681.71
1635318000000,60721.71,60973.43,59930.04,59969.72,28.56110551,1712801.501
1635314400000,60955.01,60991.06,60661.01,60721.71,19.79990386,1202284.02
1635310800000,61189.6,61396.35,60841.72,60955.01,20.84012208,1270309.85
1635307200000,60728.0,61500.0,60560.51,61189.6,84.32108015,5159573.166
1635303600000,60438.91,60842.5,60400.0,60728.0,17.94587597,1089817.156
1635300000000,60541.48,60645.83,60412.71,60438.91,47.21134729,2853402.37
1635296400000,60688.45,60858.57,60494.39,60541.48,45.04907446,2727337.64
1635292800000,60300.4,60771.4,60168.45,60688.45,30.16564783,1830706.41
1635289200000,60260.0,60585.0,60173.79,60300.4,58.63256717,3535567.253
1635285600000,60854.12,60915.8,59850.0,60260.0,267.3359629,16109665.12
1635282000000,62089.64,62096.57,60592.0,60854.12,92.78369509,5646270.115
1635278400000,61976.81,62292.43,61868.03,62089.64,74.08986292,4600212.916
1635274800000,62326.24,62379.8,61928.98,61976.81,73.65232627,4564736.231
1635271200000,62478.35,62605.07,62250.32,62326.24,45.4078545,2830100.838
1635267600000,62059.13,62512.47,61992.55,62478.35,32.41047809,2024953.194
1635264000000,62524.63,62712.68,61850.0,62059.13,83.24114042,5165872.755
1635260400000,61933.05,62805.47,61864.49,62524.63,91.17549411,5700714.035
1635256800000,62198.07,62208.69,61803.84,61933.05,73.76739827,4568639.965
1635253200000,62507.57,62568.61,62109.79,62198.07,52.99658824,3296285.505
1635249600000,62764.07,62859.9,62310.55,62507.57,15.6379676,977491.3544
1635246000000,62999.5,63086.58,62695.77,62764.07,14.31451939,898437.4971
1635242400000,62664.17,63020.93,62587.64,62999.5,15.5636466,980501.9542
1635238800000,62833.0,62872.66,62622.44,62664.17,34.76174126,2178315.664
1635235200000,62452.77,63102.8,62434.76,62833.0,35.39264625,2223826.142
1635231600000,62381.63,62490.93,62204.42,62452.77,5.075120987,316955.3637
1635228000000,62398.57,62564.26,62210.78,62381.63,13.82495121,862422.991
1635224400000,62479.4,62604.98,62355.91,62398.57,12.29893904,767436.2086
1635220800000,62765.47,62796.25,62193.04,62479.4,45.97835349,2872699.939
1635217200000,62742.21,62846.99,62625.91,62765.47,36.50768958,2291422.295
1635213600000,62706.12,62900.95,62670.26,62742.21,28.76922937,1805045.031
1635210000000,63090.08,63100.0,62704.44,62706.12,29.15783058,1828374.423
1635206400000,63084.81,63291.6,62845.8,63090.08,23.21819665,1464837.884
1635202800000,63022.04,63162.09,62959.46,63084.81,15.36479066,969284.8997
1635199200000,62821.0,63084.08,62688.46,63022.04,30.99455121,1953339.846
1635195600000,62539.12,63330.48,62529.21,62821.0,89.27824462,5608548.606
1635192000000,62688.04,62824.47,62536.0,62539.12,45.32088798,2834328.452
1635188400000,63124.0,63124.52,62656.77,62688.04,64.46770212,4041353.889
1635184800000,63056.71,63176.89,62792.17,63124.0,161.7660726,10211321.57
1635181200000,63620.0,63646.59,62788.34,63056.71,149.7450657,9442431.18
1635177600000,63611.1,63703.3,63410.98,63620.0,81.42484295,5180248.509
1635174000000,63333.09,63640.06,63157.7,63611.1,184.6287301,11744436.61
1635170400000,63252.46,63495.47,62828.57,63333.09,175.1371468,11091976.68
1635166800000,62738.81,63417.63,62536.9,63252.46,144.5041373,9140242.164
1635163200000,62771.5,63017.44,62680.34,62738.81,31.48649841,1975425.441
1635159600000,62779.34,63198.78,62701.36,62771.5,70.38142592,4417947.677
1635156000000,62743.52,62839.07,62507.0,62779.34,12.02897967,755171.4045
1635152400000,62725.68,62867.41,62666.78,62743.52,15.58067242,977586.2319
1635148800000,62658.47,62945.64,62658.1,62725.68,20.7785415,1303348.145
1635145200000,62023.55,62883.15,61968.15,62658.47,33.28241604,2085425.267
1635141600000,61858.77,62072.26,61822.81,62023.55,10.48738921,650465.1088
1635138000000,62063.24,62111.38,61828.46,61858.77,12.87047635,796151.8365
1635134400000,62091.93,62189.86,61855.73,62063.24,9.907368422,614883.3841
1635130800000,61926.7,62223.14,61874.67,62091.93,24.94404198,1548823.709
1635127200000,61746.09,62010.14,61642.02,61926.7,12.62758333,781984.5645
1635123600000,61801.04,62113.6,61684.5,61746.09,22.47155112,1387530.418
1635120000000,60854.05,61850.01,60624.49,61801.04,64.20994193,3968241.19
1635116400000,60911.92,60961.56,60781.79,60854.05,19.34402594,1177162.322
1635112800000,60985.23,61051.19,60813.64,60911.92,16.49427068,1004697.696
1635109200000,61140.63,61327.63,60846.49,60985.23,57.10738693,3482707.127
1635105600000,60677.73,61158.0,60577.21,61140.63,71.08636036,4346264.857
1635102000000,60100.36,60741.0,60099.07,60677.73,37.06586414,2249072.497
1635098400000,60320.16,60320.16,59591.54,60100.36,83.57782127,5023057.146
1635094800000,60338.57,60505.85,60155.0,60320.16,37.22071306,2245159.367
1635091200000,59878.81,60380.49,59505.0,60338.57,53.24500335,3212727.362
1635087600000,60099.03,60383.83,59630.06,59878.81,107.374487,6429456.506
1635084000000,60538.17,60599.01,60048.16,60099.03,24.72219717,1485780.069
1635080400000,60398.2,60775.74,60314.87,60538.17,21.21867311,1284539.64
1635076800000,60297.88,60788.97,59823.69,60398.2,113.5723831,6859567.51
1635073200000,60962.3,60990.46,60181.52,60297.88,20.52034305,1237333.183
1635069600000,60807.4,61061.87,60753.46,60962.3,2.188512965,133416.7839
1635066000000,60531.83,61280.44,60452.86,60807.4,14.92221065,907380.8319
1635062400000,60704.6,60718.95,60473.62,60531.83,8.449283697,511450.6044
1635058800000,60703.76,60921.47,60520.57,60704.6,12.69466191,770624.3734
1635055200000,60914.97,61128.72,60622.0,60703.76,8.136116151,493892.8422
1635051600000,61000.4,61140.5,60842.71,60914.97,6.346692451,386608.5803
1635048000000,61226.0,61236.56,60914.93,61000.4,9.159854355,558754.7796
1635044400000,61197.65,61294.62,61096.9,61226.0,26.45211544,1619557.22
1635040800000,61011.81,61254.54,60841.31,61197.65,16.80261579,1028280.6
1635037200000,61116.3,61150.61,60950.01,61011.81,9.081199551,554060.4216
1635033600000,61330.55,61484.34,61061.19,61116.3,11.98646115,732568.1557
1635030000000,61036.45,61346.99,60944.8,61330.55,11.37428895,697591.3971
1635026400000,61036.2,61379.16,60978.8,61036.45,31.6948663,1934542.122
1635022800000,61121.22,61432.47,60944.05,61036.2,9.822796709,599546.1845
1635019200000,61028.85,61121.22,60836.38,61121.22,28.04259754,1713997.774
1635015600000,61306.82,61323.94,60888.0,61028.85,13.48603829,823037.408
1635012000000,61242.66,61438.8,61117.44,61306.82,11.58082588,709983.6079
1635008400000,61152.0,61364.06,60974.43,61242.66,27.6311725,1692206.503
1635004800000,61430.72,61640.63,60975.44,61152.0,28.42106064,1738004.7
